ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,E001  University Visveswariah College of Engineering  Bangalore,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,93412,--,98940,90031,--,98586,92754,--,--,68028,--,--,68954,--,85446,66687,73033,81418,124494,--,--,96771,--,--
EC Electronics,91532,--,--,102979,--,126711,97924,--,--,85992,--,98695,92418,--,--,84725,100010,90180,124261,--,--,94103,--,--
IE Info.Science,--,--,--,107344,--,--,119810,--,--,105768,--,--,97959,--,--,96618,120876115621,,125135,--,--,--,--,--
ME Mechanical,121682,--,--,118793,--,--,121434,--,--,111378,--,--,109508,--,--,102888103106,,110815124465,,--,--,114714,--,--
21,,,,E021  JSS Science and Technology University(Formerly SJCE)  Mysore,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,14854,--,24267,14027,18854,16253,14368,--,--,8739,--,15152,9509,--,--,8462,9854,13703,15958,19969,22682,9034,--,--
CS Computers,3197,9732,5952,6216,--,7327,4257,--,4888,2580,--,--,2128,--,--,1513,1839,3511,19968,--,21772,7429,--,--
EC Electronics,3115,--,--,4097,--,5615,4492,--,12964,2814,--,5806,2183,10986,--,1653,2756,4204,13937,--,16992,6527,--,--
EE Electrical,12321,--,16690,10719,19598,11290,10438,--,--,6829,--,--,6652,--,9515,5730,7448,9487,20886,--,47223,10557,--,--
EN Environmental,43308,--,--,38972,--,59461,26837,--,--,26101,--,43731,30869,--,43615,25691,26228,39585,71554,85956,71795,42407,--,--
IP Ind.Prodn.,33851,--,--,24282,47220,27727,25610,--,71955,17910,--,--,19257,--,30409,13289,29874,23847,59745,--,60702,26513,--,--
IT Inst.Tech.,15939,--,23924,15361,26036,25509,12002,--,--,9857,--,--,10902,--,20192,8478,18430,12908,46828,--,87007,24426,--,--
ME Mechanical,7683,--,--,9415,15247,20092,8429,--,--,6358,--,--,6075,--,--,5789,8091,10037,26366,38403,28793,6560,--,14779
PT Polymer Tech.,31937,--,--,42086,--,68189,45097,--,--,31501,--,--,32361,--,--,31045,57667,54417,90422,,111829104355,87627,--,--
22,,,E022  The National Institute of Engineering  Mysore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,21977,--,26236,20494,22768,24520,19628,--,42504,13252,--,16358,16138,--,17079,11678,14582,16011,24394,25793,29087,17261,--,--
EC Electronics,8313,14671,--,5861,--,7571,7847,--,--,3447,--,5420,3966,--,--,3113,4631,4764,16562,--,24595,8976,--,15023
EE Electrical,10810,--,--,11212,--,16144,16191,--,30901,8526,--,--,8334,--,14971,7927,8507,11339,20657,--,21284,12247,25397,--
IP Ind.Prodn.,30071,--,--,29016,48155,48240,32353,--,--,19410,--,37992,18346,--,--,15233,34893,29723,62194,90244,64869,45520,--,--
ME Mechanical,12714,--,17931,8460,11888,12786,6441,--,8409,5957,--,--,5595,--,8887,4486,9426,8060,24468,48150,35316,12459,--,--
23,,E023  P E S College of Engineering  Mandya,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AU Automobile,39260,--,--,43028,--,91983,38494,--,--,43170,--,--,36540,--,--,35355,41340,45755,75782,--,85052,--,--,--
CE Civil,25379,--,41600,32148,38836,33391,38916,--,83307,24539,--,--,26296,--,30219,23512,26466,27320,36826,46350,46458,27088,--,--
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
23,,E023  P E S College of Engineering  Mandya,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
EC Electronics,15842,34111,34186,22015,--,24109,39740,--,--,11662,--,--,15209,--,17996,11201,19609,17345,38914,--,41989,11886,--,--
EE Electrical,39732,--,--,33104,--,33163,30590,--,--,21136,--,--,24001,31409,--,18448,20536,27537,43995,--,77848,27917,--,--
IP Ind.Prodn.,36703,--,--,45040,61637,65149,56316,--,--,35865,--,93137,44292,--,--,33254,56576,61665,92183,--,122811,67897,--,--
ME Mechanical,42718,--,45689,30363,32525,40859,35632,--,94623,23842,--,--,30422,--,31586,22893,24583,29282,47386,48775,53705,33334,--,--
24,,E024  Malnad College of Engineering  Hassan,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,34752,--,--,20232,--,20731,19344,35557,35151,17183,--,--,18130,--,20425,17045,21362,20292,33963,--,39476,36582,--,--
EC Electronics,17969,--,33780,14525,--,20368,14431,--,--,8454,--,--,10688,--,20551,7349,9478,16299,34149,44444,50075,16644,--,--
EE Electrical,26426,--,--,25228,27251,26655,24827,--,--,18603,--,20999,17479,--,--,16417,18348,20378,44027,--,44267,27475,--,--
ME Mechanical,34646,--,40702,32511,46776,49889,41241,--,62953,24899,--,--,27735,33886,29412,23489,29353,28297,51475,57911,83836,36498,--,--
28,,E028  Tontadarya College of Engineering  Gadag,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,52321,--,--,68188,--,--,49628,--,--,51938,--,--,58290,--,--,47750,48894,57250,75275,--,--,--,--,59898
CS Computers,75262,--,--,65327,--,--,67128,--,82732,--,61622,--,59046,--,--,50627,--,56059,82414,--,127190,51832,--,--
EC Electronics,84418,--,--,66716,--,73683,68154,--,--,89344,--,--,67883,--,--,64906,65037,72051,90320,--,92159,99641,--,--
EE Electrical,106944,--,--,101613112740,,115506,98954,--,--,114386,--,--,93530,--,--,92878,--,101430122975,,--,--,--,--,--
ME Mechanical,97490,--,--,91811,--,93478,96506,--,--,98613,--,--,81859,--,89306,78287,84497,88649,121657,--,--,90935,--,--
29,,E029  Maratha Mandal Engineering College  Belgaum,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,68465,--,--,68431,--,--,65901,--,--,,102889115974,--,59330,--,--,56690,--,63729,90726,--,92278,81400,--,--
EC Electronics,83081,--,110862,76277,76766,83213,70008,--,--,--,--,--,69124,--,85552,60602,65881,81860,121794,--,--,102623,--,--
ME Mechanical,79918,--,--,100549,--,105596,68070,--,77898,107429,--,--,70691,--,--,62146,62540,74477,118667124949,,126735,89624,--,--
30,,,E030  KLE Technological University(Formerly BVBCET)  Hubli,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,19466,--,--,16582,--,16622,17421,34792,--,14672,--,17389,11903,--,--,11344,12326,15762,26003,--,37915,12474,--,18054
EC Electronics,6779,9322,--,6060,--,6161,6239,--,18159,4022,--,7295,3637,--,--,3149,3328,5161,13773,--,18813,25565,--,--
EE Electrical,15177,--,--,14178,17386,18464,15385,--,--,12497,--,14015,9741,--,--,8421,9281,12324,27526,31074,26438,20318,--,--
ME Mechanical,8054,--,11624,13432,--,16332,7476,--,19487,8080,--,--,9265,--,--,6051,6586,9902,24759,--,25202,16653,21948,--
31,E031  Basaveshwara Engineering College,,,,,Bagalkot,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,35476,--,--,28029,28612,32177,32519,--,--,26581,--,--,26804,--,28737,22666,24169,27639,45239,49407,55962,31111,--,--
CS Computers,25154,--,--,22783,24887,26649,32710,--,46743,21471,--,--,20767,--,22088,17454,18293,19752,57902,58530,61797,30750,--,--
EC Electronics,26162,--,--,19663,--,20951,28852,29473,35114,17312,--,--,19701,--,--,14772,15991,18851,51826,--,66019,18641,--,--
EE Electrical,27943,--,55352,32451,--,33031,32428,--,--,28377,--,--,31034,--,31183,23754,23900,27939,62804,--,67304,30600,49046,--
IP Ind.Prodn.,55811,--,--,68348,--,87205,49224,--,--,56252,--,--,50507,--,--,48996,53616,66281,102393,--,--,113284,--,--
ME Mechanical,28613,--,35203,28331,28412,32714,34398,--,38203,33373,--,--,27429,--,30345,24632,25701,28235,59912,61954,68395,39327,--,--
32,,,E032  R.T.E Socity`s Rural Engineering College  Hulkoti,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AU Automobile,--,--,--,109218,--,--,112659,--,--,--,--,--,--,--,--,101538,--,102182114261,,--,--,--,--,--
CE Civil,--,--,--,81110,--,93681,75827,--,--,81485,--,--,75030,--,--,69620,70345,79762,88653,--,107104,90589,--,--
CS Computers,81636,--,--,81838,--,--,77597,--,--,91269,--,--,66279,--,--,63063,70708,87679,97668,--,--,--,--,--
EC Electronics,89101,--,--,82018,93018,108142,95491,--,--,98480,--,--,78343,--,--,76308,--,84600,118206,--,--,--,--,--
ME Mechanical,109672,--,--,99124,--,107370,94937,--,--,--,--,--,82591,--,97185,80213,81111,96598,126006,--,--,97437,--,--
TX Textiles,--,--,--,--,--,--,--,--,--,--,--,--,121038,--,--,116331125353,,123829,--,--,--,--,--,--
33,,,,E033  Sri Taralabalu Jagadguru Institute of Technology.  Ranebennur,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,77911,89997,--,76398,--,80872,83479,--,102248,89468,--,--,67938,--,73613,66841,68866,72843,78444,--,107327,72481,--,--
CS Computers,83883,--,--,86598,94271,111900,83804,--,--,97581,--,--,84716,--,--,81847,83112,87575,118360122583,,120953112476,,--,--
EC Electronics,106425,--,109790111615,,--,114098104418,,--,--,111360,--,--,99247,,107673111033,96334,96487,105745120570,,--,--,100219,--,--
EE Electrical,110071,--,--,118381,--,126043120060,,--,--,--,--,--,117005,--,--,109925110238,,116806121624,,--,--,--,--,121270
IE Info.Science,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126776,--,--,--,--,--,--,--,--
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,E033  Sri Taralabalu Jagadguru Institute of Technology.  Ranebennur,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
ME Mechanical,105791,--,--,106510,--,110362,88318,--,--,95169,--,--,91836,--,--,87916,89738,95935,113234,--,--,94759,--,--
34,,,E034  Sri Dharmasthala Manjunatheswara  College of Engineering,,,,,,,,,,,,,,,,,,,,,
Dharwad,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,27916,--,--,21709,--,26232,32227,--,57116,32400,--,--,20063,--,--,19198,19584,23618,45912,--,--,25513,--,--
CH Chemical,26526,--,--,24578,--,--,--,--,--,--,--,66298,--,49973,--,22409,--,--,81866,--,--,63900,--,--
CS Computers,13771,--,25400,13442,25874,31689,22877,--,--,18589,--,--,10015,--,--,9782,12519,15215,42879,--,54605,21815,--,--
EC Electronics,14019,--,--,13410,--,27753,17033,--,--,20899,--,--,13259,--,18593,10307,11503,16868,44249,48141,50299,16993,--,--
EE Electrical,23202,--,--,20782,26551,--,21123,--,--,16324,--,--,15330,--,--,15100,--,24167,46060,--,--,--,--,40932
IE Info.Science,20410,--,--,16756,--,25037,30335,--,--,23690,--,--,15342,--,--,11804,13519,15259,70020,--,86249,--,--,--
ME Mechanical,28657,--,--,20524,--,22434,22620,--,--,30130,--,--,17351,--,25179,17093,17181,21520,55357,57350,60677,32180,--,--
35,,E035  Anjuman Engineering College  Bhatkala,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,119833,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125155,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124226,--,--,--,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,119569,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,114958,--,--,--,--,--,--,--,--
36,,,,E036  K L E Dr. M S Sheshagiri College of Engineering and Technology,,,,,,,,,,,,,,,,,,,,
Belgaum,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
BM Bio Medical,89219,95082,--,48812,--,--,--,--,--,--,--,102095,--,--,--,36268,--,42170,54864,--,--,93433,--,--
CE Civil,33128,--,--,30402,--,31951,33869,--,--,33148,--,33601,28775,31662,--,28026,28361,30163,48521,--,49379,38918,--,--
CH Chemical,62349,--,--,44527,--,--,69964,--,--,58724,--,--,--,--,--,31965,36589,36061,84509,--,--,66802,--,--
CS Computers,21354,--,37987,22535,24488,23686,20451,--,--,26665,--,--,19778,--,21941,16608,17162,20454,63582,68643,73352,25433,--,--
EC Electronics,21096,--,--,23180,25082,28232,24007,--,32040,28445,--,--,22172,--,--,20436,20528,23701,60537,--,78309,36750,--,--
EE Electrical,--,--,--,32472,--,33137,29280,--,--,37882,--,--,29416,--,--,28515,31541,31489,65468,--,78660,41626,--,--
ME Mechanical,31169,--,--,31000,--,31424,27392,--,--,30849,--,--,24105,--,25990,22585,22879,23767,66735,67073,73191,32441,--,--
37,,,E037  K.L.S. Gogte Institute of Technology  Belgaum,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,22557,27873,--,26586,--,28035,20284,--,25013,31719,--,32013,19908,25578,--,18025,18168,22324,39801,--,41857,37488,--,--
CS Computers,19367,--,31804,15580,--,17710,19467,--,22839,18063,20901,21267,11558,--,--,10499,12669,15125,51189,--,63853,25996,--,--
EC Electronics,12085,--,12965,12709,14128,21920,9693,--,--,20101,--,--,8996,--,12824,8714,9466,12094,41358,46543,47415,27033,--,--
EE Electrical,16012,--,--,17779,--,--,19421,26194,--,24190,--,--,16028,--,--,15840,16102,20123,47973,--,--,--,--,31768
IE Info.Science,22469,--,--,19869,--,26197,21890,--,--,20527,--,--,16651,--,--,12969,16541,16564,54458,--,69792,30991,--,--
ME Mechanical,19573,--,--,18916,20442,21818,20342,--,--,21570,--,--,15843,--,18295,14244,15409,17458,51878,52712,68663,34673,--,--
38,,,,E038  B L D E A`s V.P. Dr. P. G. Hallakatti College of Engg. and,,,,,,,,,,,,,,,,,,,,
Tech.  Bijapur,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AU Automobile,--,--,--,75328,--,--,--,--,--,116429,--,--,--,--,--,74209,83075,83875,92116,--,--,114184,--,--
CE Civil,44617,--,--,36281,40179,43555,35903,--,--,40349,--,43975,38641,--,--,33487,34692,37312,56631,57725,54938,37891,--,--
CS Computers,42120,--,--,39996,--,42619,35716,65063,56866,39419,--,42238,33314,--,--,32658,33172,39592,79160,--,85790,49983,--,--
EC Electronics,32805,42601,--,38615,--,43417,31259,--,58633,46747,--,--,35310,--,--,30549,31960,37971,77906,--,79854,53954,--,--
EE Electrical,60635,--,62133,63658,--,68566,60033,--,--,63699,--,--,54500,54871,64200,53752,53953,57973,80223,--,97936,56464,--,--
IE Info.Science,101145,--,--,59310,--,73957,59297,--,--,49771,--,--,49799,--,--,45942,49105,54748,94715,--,--,--,--,--
ME Mechanical,52709,--,53531,53974,56448,54995,54270,--,--,49753,--,--,45156,--,54960,42943,43284,51081,77138,81064,89919,84642,--,--
40,,,E040  Hira Sugar Institute of Technology  Nidasoshi,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,78923,--,--,84591,--,--,65571,--,--,96279,--,--,60157,--,--,58723,--,63131,127051,--,--,--,--,--
EC Electronics,69189,--,103925,71450,--,--,87076,--,,116207120134,--,--,--,--,--,55631,63710,69933,100673,--,--,106687,--,--
EE Electrical,110908,--,--,,110441112716,,122024108087,--,--,--,--,--,97806,--,--,94297,--,97222,118826,--,--,--,--,--
ME Mechanical,89855,--,--,100804,--,,101761110455,--,--,122220,--,--,82981,--,88003,78202,79166,87776,127570,--,--,92808,--,--
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
41,,E041  P D A College of Engineering  Gulbarga,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,35720,--,--,30735,--,34529,30148,--,--,31547,40473,--,28844,--,--,22081,28926,29562,39981,--,52529,--,--,--
EC Electronics,33245,--,52631,34590,38572,--,--,--,--,--,--,--,20281,--,--,17725,--,26290,50820,--,--,--,--,--
EE Electrical,33317,--,--,31615,--,--,--,--,--,--,--,--,30452,--,--,23521,--,31751,42476,65916,--,--,--,--
IP Ind.Prodn.,88926,--,--,108543,--,--,--,--,--,--,--,--,--,--,--,68133,--,95049,90678,--,--,--,--,--
ME Mechanical,--,--,--,37089,--,45967,34622,--,--,34924,--,--,32440,--,--,23317,32417,34543,45670,--,63771,36221,--,--
42,,,E042  Khaja Banda Nawaz College of Engineering  Gulbarga,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,--,--,--,--,--,--,--,--,--,55282,--,--,--,--,--,36996,--,54624,--,--,--,48701,--,--
BM Bio Medical,--,--,--,76116,--,--,--,--,--,100044,--,--,111826,--,--,52118,100822,--,--,--,--,--,--,--
CE Civil,60841,--,125202,59590,105420,--,--,--,--,71885,--,--,62920,--,74122,47272,--,64731,73157,--,--,--,--,--
CS Computers,59424,--,--,117943,--,--,--,--,--,117879,--,--,95745,--,--,34952,56571,,120916108783,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,67845,--,--,94889,--,--,--,--,--,66688,--,73718,114104,--,--,--,--,--
IT Inst.Tech.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,114733,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,74099,--,--,--,--,--,--,--,--,71945,--,--,53346,69822,66649,118921,--,--,121414,--,--
PE Petrochem Engg.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,122743,--,--,--,--,--,--,--,--
43,,E043  Gurunanak Dev Engineering College  Bidar,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AU Automobile,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,120034,--,--,--,--,--,--,--,--
CE Civil,--,--,--,51290,78505,--,50334,--,--,53432,--,63066,--,--,--,44654,--,53678,46155,--,--,52923,--,--
CS Computers,71622,--,--,61382,--,--,--,--,--,--,--,--,53495,--,62547,44556,51697,54054,59057,--,127035,--,--,--
EC Electronics,72896,--,--,115525,--,--,--,--,--,--,--,--,70098,--,--,66699,--,72687,74315,76749,--,--,--,--
EE Electrical,--,--,--,103077,--,--,--,--,--,--,--,--,--,--,--,68445,--,--,84123,--,--,--,--,--
IE Info.Science,--,--,--,--,--,--,105727,--,--,--,--,--,--,--,--,97847,--,,124302122245,--,--,--,--,--
ME Mechanical,--,--,--,70187,--,--,--,--,--,--,--,--,65095,--,--,57333,57864,65631,66875,--,72409,--,--,--
44,,,E044  Bheemanna Khandre Institute of Technology  Bhalki,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,93015,102431,95231,105426,--,81341,--,--,--,--,--,--,--,--,69771,--,70300,77517,--,--,80512,--,--
CH Chemical,--,--,--,124084,--,--,--,--,--,--,--,--,119657,--,--,81268,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126719,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126411,--,--,--,--,--,--,--,--
ME Mechanical,126830,--,--,126011,--,--,100152,--,--,127289,--,--,105428,--,121280,96796,,104928106044,127359,--,--,--,--,--
45,,,,E045  Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellary,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,58101,--,71509,--,--,57764,61824,--,--,--,--,--,40316,--,42497,66189,--,84175,44833,--,--
CS Computers,65027,--,79620,47302,61015,--,54743,--,--,41655,--,--,--,--,--,38971,--,57285,120718,--,--,--,--,--
EC Electronics,71601,--,--,78686,--,--,77907,--,--,--,--,88023,70757,--,82404,67000,69972,78204,126829,--,--,--,--,--
EE Electrical,--,--,--,125645,--,--,85853,--,--,--,--,--,88427,--,--,76936,--,77919,91509,,104336123721,--,--,--
ME Mechanical,102460,--,--,37360,--,--,--,--,--,33058,--,--,44929,--,--,34770,44207,58099,87760,104042,--,56593,--,--
46,,,E046  H K E`s S L N College of Engineering  Raichur,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,115682,--,--,--,70396,--,--,--,--,--,48949,--,59256,71775,--,--,79064,--,--
CS Computers,--,--,--,127275,--,--,94549,--,--,92211,--,--,--,--,--,86347,--,,107465113820,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125027,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,126400,--,--,--,--,--,--,--,--,101650,--,--,100139,--,,117018121601,--,--,119996,--,--
47,,E047  Malnad College of Engineering  Hassan,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AU Automobile,--,--,--,49858,--,--,58158,--,--,45892,62365,--,44554,--,--,42657,--,70720,105013,--,--,--,--,75603
CS Computers,19699,30948,--,19122,--,35796,13293,--,--,10304,--,--,--,--,--,10194,--,18327,42545,--,65957,24122,--,--
EC Electronics,--,--,--,15162,--,--,--,--,--,--,--,--,--,--,--,12198,19610,19793,50508,--,61318,29381,--,--
IE Info.Science,--,--,--,22704,--,32869,--,--,--,--,--,--,17997,--,--,14322,--,19498,49076,109537,--,42107,--,--
IP Ind.Prodn.,87872,--,--,78925,--,--,104605,--,--,79551,--,--,93123,--,--,70423,79609,91180,103928,--,--,--,--,--
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
47,,E047  Malnad College of Engineering  Hassan,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
IT Inst.Tech.,63668,--,--,41819,--,--,28529,--,--,26062,--,--,27621,--,--,25968,38786,46583,124435,--,--,--,--,--
48,,,"E048  B M S College of Engineering  Basavanagudi,Bangalore",,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
BT Bio Technology,--,--,--,13435,--,--,--,--,--,--,31507,26210,16179,--,--,7294,--,21777,42666,88656,--,33662,--,--
CE Civil,15428,--,--,12481,--,--,16190,--,--,9500,--,--,8756,--,--,8682,15130,11445,22082,--,--,--,--,39714
CH Chemical,28942,60443,--,19581,--,34625,17503,--,--,12794,--,--,11790,--,--,4703,--,18757,56015,--,81846,--,--,--
CS Computers,1099,--,13177,2234,--,3253,2555,--,--,1810,--,--,900,--,4202,809,1480,2097,8794,--,12589,5083,11537,--
EC Electronics,--,--,--,2982,--,4491,2627,--,--,1525,--,--,1367,--,--,1167,2205,2201,11161,--,15249,4303,--,--
EI Elec. Inst.,6333,--,--,5659,--,--,--,--,--,--,--,--,--,--,--,4404,13792,10143,36746,--,--,16392,--,82062
Engineering,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,5396,--,--,3654,4813,10229,3499,--,--,2187,--,--,1936,--,6471,1133,2682,3425,20252,--,23136,5827,--,--
